# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
1.808206250000082838e+00 2.306250000000108213e-02 0.000000000000000000e+00 2.714062499999548010e-06 2.442692574334973665e-01 1.696240231700462118e+03 -2.046909938248035417e+02 0.000000000000000000e+00 7.478887770800759608e+04 6.547087118011802431e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.654348166220731800e+05 1.066424469481676624e+03 2.609627667597599565e+00 1.514735463413949823e+06
1.808206250000020887e+00 2.418750000000126701e-02 0.000000000000000000e+00 2.714062499999518787e-06 2.317168018212643621e-01 1.707214927081243331e+03 -2.490598292552367070e+02 0.000000000000000000e+00 7.084341631486787810e+04 6.542368513698728520e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.643318887327950215e+05 1.064887840543904076e+03 2.637097749837727267e+00 1.497052539409615798e+06
1.808206249999688042e+00 2.531249999999727121e-02 0.000000000000000000e+00 2.714062499999981691e-06 2.261678397154129050e-01 1.713656690650730980e+03 -2.847610319773723973e+02 0.000000000000000000e+00 6.837516989758043201e+04 6.505756468021484125e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.558012003786321729e+05 1.053002655019486610e+03 2.670181680782999667e+00 1.520547326089873910e+06
1.808206250000135462e+00 2.643750000000366293e-02 0.000000000000000000e+00 2.714062499999286700e-06 2.197803287432975594e-01 1.713691730233392263e+03 -3.181340959212615758e+02 0.000000000000000000e+00 6.529184556724550202e+04 6.449099550039762789e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.426943751129119191e+05 1.034741871897198052e+03 2.702658253994231430e+00 1.526408353409920586e+06
1.808206250000038651e+00 2.756250000000080858e-02 0.000000000000000000e+00 2.714062499999578080e-06 2.055085575336437209e-01 1.720233102576643887e+03 -3.547284004909454325e+02 0.000000000000000000e+00 5.881251111591021618e+04 6.329711615187197822e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.154508773470667657e+05 9.967854946579433317e+02 2.774891874442164674e+00 1.535998222141862847e+06
1.808206249999976478e+00 2.868750000000017120e-02 0.000000000000000000e+00 2.714062499999548010e-06 1.956682949476131750e-01 1.743406154450645545e+03 -4.030265782580781320e+02 0.000000000000000000e+00 5.236733315716720972e+04 6.121164014180566255e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.690830158660564339e+05 9.321845371275509251e+02 2.923274219763795312e+00 1.713766676987917162e+06
1.808206249999846804e+00 2.981249999999786848e-02 0.000000000000000000e+00 2.714062499999720381e-06 1.852863504042355502e-01 1.773716284450399144e+03 -4.560916941376120803e+02 0.000000000000000000e+00 4.543230613148170960e+04 5.859016152815564737e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.130012549813162768e+05 8.540499124667076103e+02 3.125810183695855393e+00 2.013132858390249778e+06
1.808206250000038651e+00 3.093749999999978462e-02 0.000000000000000000e+00 2.714062499999578080e-06 1.753307803958266131e-01 1.795896478534691823e+03 -5.154063470779673253e+02 0.000000000000000000e+00 3.951986061739155411e+04 5.617494255987492124e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.635043163580800174e+05 7.850894401103607834e+02 3.326023490873510013e+00 2.348334568554652855e+06
1.808206250000020887e+00 3.206250000000025746e-02 0.000000000000000000e+00 2.714062499999518787e-06 1.693323626019292427e-01 1.806490675785553321e+03 -5.557063012271540856e+02 0.000000000000000000e+00 3.615613165593687881e+04 5.467452434332963094e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.338042164588117739e+05 7.437104583984952342e+02 3.456877318830934076e+00 2.593468481402409263e+06
1.808206250000082838e+00 3.318750000000172951e-02 0.000000000000000000e+00 2.714062499999548010e-06 1.630893812998412407e-01 1.811434307366092753e+03 -5.904055236702936327e+02 0.000000000000000000e+00 3.348716755845215812e+04 5.361550276877219403e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.133253816336104646e+05 7.151787923574260049e+02 3.553491887641371250e+00 2.755079160788032226e+06
1.808206249999777748e+00 3.431249999999632511e-02 0.000000000000000000e+00 2.714062499999921975e-06 1.569013297235324345e-01 1.813970653607670101e+03 -6.218787512317682058e+02 0.000000000000000000e+00 3.122020977322023464e+04 5.277990621074742421e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.974497320741596632e+05 6.930604084121691812e+02 3.633217127507848865e+00 2.872849884764647111e+06
1.808206250000007564e+00 3.543749999999950412e-02 0.000000000000000000e+00 2.714062499999981691e-06 1.510537873493763839e-01 1.814687398267966273e+03 -6.496145293515660342e+02 0.000000000000000000e+00 2.929986807368403970e+04 5.211119602065217578e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.849244197683635284e+05 6.756098048588216898e+02 3.698738203493551868e+00 2.953546112462708727e+06
1.808206249999990689e+00 3.656249999999997002e-02 0.000000000000000000e+00 2.714062499999921975e-06 1.456645621302559979e-01 1.814165886397429858e+03 -6.731093269977834552e+02 0.000000000000000000e+00 2.767098653250505595e+04 5.157026766023624305e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.749093761693586712e+05 6.616565754982373164e+02 3.752186592899029893e+00 3.003078091201370116e+06
1.808206249999900539e+00 3.768749999999893019e-02 0.000000000000000000e+00 2.714062499999981691e-06 1.405641201455947731e-01 1.813942326205298741e+03 -6.919308595903829655e+02 0.000000000000000000e+00 2.623076341885636066e+04 5.111310261119009510e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.665266533110800665e+05 6.499775395008906571e+02 3.798304336548936622e+00 3.032809061530244537e+06
1.808206250000082838e+00 3.881250000000344147e-02 0.000000000000000000e+00 2.714062499999548010e-06 1.361610933770430742e-01 1.815377399914440048e+03 -7.030322053466118177e+02 0.000000000000000000e+00 2.505392204318408403e+04 5.075459464953520978e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.600051567926122807e+05 6.408916143327290911e+02 3.835620329177255261e+00 3.048153518740628380e+06
1.808206250000038651e+00 3.993749999999963302e-02 0.000000000000000000e+00 2.714062499999578080e-06 1.325338534526059875e-01 1.816752957200905939e+03 -7.067015029017835559e+02 0.000000000000000000e+00 2.414475505079848153e+04 5.050239880284349283e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.554450508645445225e+05 6.345383515342313103e+02 3.859942526658249662e+00 3.036330979624966159e+06
1.808206249999976478e+00 4.106249999999990463e-02 0.000000000000000000e+00 2.714062499999548010e-06 1.269320008632149055e-01 1.817188879690407020e+03 -7.109310112621052440e+02 0.000000000000000000e+00 2.287547859481905471e+04 5.023004293163026546e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.505459308773963712e+05 6.277127651880578014e+02 3.884740509094198213e+00 2.975064669827592559e+06
1.808206250000144788e+00 4.218750000000023176e-02 0.000000000000000000e+00 2.714062499999578080e-06 1.185809525300675071e-01 1.820307977752119541e+03 -7.115426592898741092e+02 0.000000000000000000e+00 2.120143546384097499e+04 5.003100002186737356e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.469823148550167680e+05 6.227478390525133136e+02 3.906446937267614938e+00 2.839441193217448890e+06
1.808206249999670945e+00 4.331249999999352285e-02 0.000000000000000000e+00 2.714062499999921975e-06 1.004576031587375573e-01 1.830834503906007740e+03 -6.851282959026287926e+02 0.000000000000000000e+00 1.791624762662534340e+04 4.996848014297565328e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.458658942498129909e+05 6.211924116983240083e+02 3.912123855753649071e+00 2.417915054658805951e+06
1.808206249999992909e+00 4.443749999999887373e-02 0.000000000000000000e+00 2.714062499999608573e-06 7.653187249239917778e-02 1.838926225027243845e+03 -6.446885701164565035e+02 0.000000000000000000e+00 1.387124742402554512e+04 5.037332373019866054e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.531199542191779474e+05 6.312989640610155675e+02 3.868435000627690190e+00 1.764603216460098280e+06
